Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Michigan,US,2020-04-29 02:32:29,5339,572,0,42.69158356,-82.92752801
Alabama,US,2020-04-29 02:32:29,35,2,0,32.38759944,-85.69267724
Georgia,US,2020-04-29 02:32:29,75,3,0,32.35207048,-84.04234127
Illinois,US,2020-04-29 02:32:29,103,11,0,39.86064913,-88.96342505
Missouri,US,2020-04-29 02:32:29,2,0,0,39.83049768,-92.56453089
North Carolina,US,2020-04-29 02:32:29,2,1,0,35.14867843,-83.41696617
Tennessee,US,2020-04-29 02:32:29,39,3,0,36.53157855,-86.00778595
Illinois,US,2020-04-29 02:32:29,30,0,0,39.26119767,-89.92424028
California,US,2020-04-29 02:32:29,44,2,0,37.21513971,-119.7665589
Alabama,US,2020-04-29 02:32:29,222,4,0,34.76327133,-86.55069633
Arkansas,US,2020-04-29 02:32:29,1,0,0,36.01038185,-93.72524943
Florida,US,2020-04-29 02:32:29,49,2,0,30.44396917,-83.47398594
Georgia,US,2020-04-29 02:32:29,23,1,0,34.12920917,-83.21218732
Idaho,US,2020-04-29 02:32:29,9,0,0,43.78141028,-111.6538474
Illinois,US,2020-04-29 02:32:29,318,18,0,38.83042506,-89.90422563
Indiana,US,2020-04-29 02:32:29,401,46,0,40.16143691,-85.71964711
Iowa,US,2020-04-29 02:32:29,4,1,0,41.33081904,-94.01554631
Kentucky,US,2020-04-29 02:32:29,29,1,0,37.71659336,-84.27220275
Louisiana,US,2020-04-29 02:32:29,7,0,0,32.36918118,-91.23973355
Mississippi,US,2020-04-29 02:32:29,212,7,0,32.63389156,-90.03513564
Missouri,US,2020-04-29 02:32:29,1,0,0,37.47865134,-90.3467143
Montana,US,2020-04-29 02:32:29,8,1,0,45.30080065,-111.9173017
Nebraska,US,2020-04-29 02:32:29,95,2,0,41.91676024,-97.6005481
New York,US,2020-04-29 02:32:29,126,5,0,42.91653905,-75.67266639
North Carolina,US,2020-04-29 02:32:29,1,0,0,35.85402722,-82.71346418
Ohio,US,2020-04-29 02:32:29,56,3,0,39.89381073,-83.40178317
Tennessee,US,2020-04-29 02:32:29,128,1,0,35.61181957,-88.84076036
Texas,US,2020-04-29 02:32:29,2,0,0,30.96694679,-95.93003775
Virginia,US,2020-04-29 02:32:29,14,0,0,38.41531222,-78.28220331
Iowa,US,2020-04-29 02:32:29,9,1,0,41.33521503,-92.64083907
Minnesota,US,2020-04-29 02:32:29,1,0,0,47.32557075,-95.80921485
Ohio,US,2020-04-29 02:32:29,784,67,0,41.01631101,-80.77287029
Oklahoma,US,2020-04-29 02:32:29,3,1,0,36.31149996,-98.53467076
Oregon,US,2020-04-29 02:32:29,7,0,0,43.1937027,-117.6227395
Virginia,US,2020-04-29 02:32:29,175,2,0,38.7464321,-77.48509905
Virginia,US,2020-04-29 02:32:29,53,1,0,38.77058531,-77.44399307
Florida,US,2020-04-29 02:32:29,563,46,0,27.47196942,-82.31831044
Michigan,US,2020-04-29 02:32:29,11,0,0,44.33352407,-86.05626916
Wisconsin,US,2020-04-29 02:32:29,11,1,0,44.11946801,-87.80928853
Wisconsin,US,2020-04-29 02:32:29,17,1,0,44.89792533,-89.75863384
Alabama,US,2020-04-29 02:32:29,44,3,0,32.24767634,-87.78796182
Arizona,US,2020-04-29 02:32:29,3578,122,0,33.34835867,-112.4918154
Missouri,US,2020-04-29 02:32:29,2,0,0,38.16193985,-91.92249662
California,US,2020-04-29 02:32:29,224,12,0,38.07122463,-122.7210631
Wisconsin,US,2020-04-29 02:32:29,7,1,0,45.38553432,-88.033246
Alabama,US,2020-04-29 02:32:29,76,6,0,34.13697363,-87.88704173
Arkansas,US,2020-04-29 02:32:29,1,0,0,36.26844485,-92.68451899
Florida,US,2020-04-29 02:32:29,160,4,0,29.21227113,-82.05803627
Georgia,US,2020-04-29 02:32:29,40,1,0,32.3483402,-84.52733571
Illinois,US,2020-04-29 02:32:29,28,0,0,38.64963204,-88.91899208
Indiana,US,2020-04-29 02:32:29,5080,282,0,39.78163624,-86.13826325
Iowa,US,2020-04-29 02:32:29,8,0,0,41.33445101,-93.09934783
Kansas,US,2020-04-29 02:32:29,5,1,0,38.35855394,-97.0985251
Kentucky,US,2020-04-29 02:32:29,16,0,0,37.55218078,-85.26898542
Mississippi,US,2020-04-29 02:32:29,66,5,0,31.23132643,-89.8209217
Missouri,US,2020-04-29 02:32:29,5,0,0,39.80601912,-91.62203062
Ohio,US,2020-04-29 02:32:29,2191,4,0,40.58610662,-83.15736305
Oregon,US,2020-04-29 02:32:29,456,17,0,44.90287942,-122.5815117
South Carolina,US,2020-04-29 02:32:29,32,1,0,34.07859748,-79.36400756
Tennessee,US,2020-04-29 02:32:29,28,1,0,35.12997174,-85.62265895
Texas,US,2020-04-29 02:32:29,9,0,0,32.79868409,-94.3566123
West Virginia,US,2020-04-29 02:32:29,45,2,0,39.50984542,-80.24244659
California,US,2020-04-29 02:32:29,1,0,0,37.57978556,-119.9073334
South Carolina,US,2020-04-29 02:32:29,42,0,0,34.59905577,-79.67561152
Michigan,US,2020-04-29 02:32:29,43,8,0,46.4338914,-87.64043701
Wisconsin,US,2020-04-29 02:32:29,3,1,0,43.81911946,-89.40073763
Alabama,US,2020-04-29 02:32:29,313,6,0,34.36975964,-86.30486727
Illinois,US,2020-04-29 02:32:29,4,0,0,41.0327901,-89.34510444
Indiana,US,2020-04-29 02:32:29,28,1,0,41.32467367,-86.26185087
Iowa,US,2020-04-29 02:32:29,434,0,0,42.03586837,-92.9990819
Kentucky,US,2020-04-29 02:32:29,34,0,0,36.8800707,-88.32803576
Minnesota,US,2020-04-29 02:32:29,1,0,0,48.35825983,-96.37017407
Mississippi,US,2020-04-29 02:32:29,42,2,0,34.76216286,-89.50299462
Oklahoma,US,2020-04-29 02:32:29,2,0,0,34.02311222,-96.76855464
South Dakota,US,2020-04-29 02:32:29,1,0,0,45.75870838,-97.59855639
Tennessee,US,2020-04-29 02:32:29,22,1,0,35.45798777,-86.76420988
West Virginia,US,2020-04-29 02:32:29,11,0,0,39.86064362,-80.66591062
Florida,US,2020-04-29 02:32:29,185,5,0,27.0772071,-80.43109784
Indiana,US,2020-04-29 02:32:29,7,0,0,38.7099921,-86.80373186
Kentucky,US,2020-04-29 02:32:29,3,0,0,37.79990579,-82.51247478
Minnesota,US,2020-04-29 02:32:29,52,4,0,43.67429718,-94.55099908
North Carolina,US,2020-04-29 02:32:29,16,0,0,35.84326734,-77.10860251
Texas,US,2020-04-29 02:32:29,2,0,0,32.30600051,-101.9513518
Virginia,US,2020-04-29 02:32:29,2,0,0,36.68212094,-79.86352771
Illinois,US,2020-04-29 02:32:29,10,0,0,40.23917274,-89.91824452
Kentucky,US,2020-04-29 02:32:29,6,0,0,38.59471935,-83.82151043
Michigan,US,2020-04-29 02:32:29,7,0,0,43.99509218,-86.24988902
Texas,US,2020-04-29 02:32:29,5,0,0,30.71780434,-99.22629416
Washington,US,2020-04-29 02:32:29,23,1,0,47.35007586,-123.1863685
West Virginia,US,2020-04-29 02:32:29,12,0,0,38.77071799,-82.02524219
Illinois,US,2020-04-29 02:32:29,4,0,0,37.22078441,-88.71036614
Texas,US,2020-04-29 02:32:29,60,3,0,28.81955746,-96.01230294
Alaska,US,2020-04-29 02:32:29,21,0,0,62.31305045,-149.5741743
Virginia,US,2020-04-29 02:32:29,4,0,0,37.44164146,-76.34098896
Hawaii,US,2020-04-29 02:32:29,115,5,0,20.86399628,-156.5689097
Tennessee,US,2020-04-29 02:32:29,40,0,0,35.6187413,-87.07462444
Texas,US,2020-04-29 02:32:29,16,0,0,28.7429195,-100.3157686
Oklahoma,US,2020-04-29 02:32:29,21,3,0,36.30179091,-95.23175116
Oklahoma,US,2020-04-29 02:32:29,35,0,0,35.01123903,-97.44572302
South Dakota,US,2020-04-29 02:32:29,4,1,0,43.6742571,-97.36863144
South Carolina,US,2020-04-29 02:32:29,6,1,0,33.90161443,-82.30794338
Kentucky,US,2020-04-29 02:32:29,48,2,0,37.05350953,-88.70445755
Kentucky,US,2020-04-29 02:32:29,11,0,0,36.73874143,-84.48102924
Texas,US,2020-04-29 02:32:29,3,0,0,31.1925468,-99.34682807
Oklahoma,US,2020-04-29 02:32:29,8,0,0,34.11664328,-94.77222373
Missouri,US,2020-04-29 02:32:29,4,0,0,36.62869595,-94.34867205
Illinois,US,2020-04-29 02:32:29,12,0,0,40.45674722,-90.67775541
North Carolina,US,2020-04-29 02:32:29,24,1,0,35.67736232,-82.0482425
West Virginia,US,2020-04-29 02:32:29,6,0,0,37.38002939,-81.65083669
Georgia,US,2020-04-29 02:32:29,44,4,0,33.47851918,-82.48252774
Illinois,US,2020-04-29 02:32:29,552,31,0,42.32451172,-88.45248227
North Dakota,US,2020-04-29 02:32:29,1,1,0,48.23104458,-100.6324822
Georgia,US,2020-04-29 02:32:29,4,0,0,31.49683595,-81.40163426
North Dakota,US,2020-04-29 02:32:29,1,0,0,46.11182017,-99.44145858
Oklahoma,US,2020-04-29 02:32:29,2,0,0,35.37235506,-95.66599306
Pennsylvania,US,2020-04-29 02:32:29,5,0,0,41.80938602,-78.56478358
North Dakota,US,2020-04-29 02:32:29,12,0,0,47.7413337,-103.395905
New Mexico,US,2020-04-29 02:32:29,820,15,0,35.5800772,-108.262245
Illinois,US,2020-04-29 02:32:29,94,3,0,40.48996987,-88.84621113
Kentucky,US,2020-04-29 02:32:29,12,1,0,37.5301951,-87.26803443
North Dakota,US,2020-04-29 02:32:29,3,0,0,47.60766714,-101.3182418
Texas,US,2020-04-29 02:32:29,87,4,0,31.55255453,-97.20217694
Minnesota,US,2020-04-29 02:32:29,4,0,0,44.82367677,-94.27287017
Tennessee,US,2020-04-29 02:32:29,70,0,0,35.42812616,-84.61520715
Tennessee,US,2020-04-29 02:32:29,11,0,0,35.17468549,-88.5647812
Kansas,US,2020-04-29 02:32:29,20,0,0,38.39184858,-97.64769869
South Dakota,US,2020-04-29 02:32:29,1,0,0,45.76626028,-99.22118798
Kansas,US,2020-04-29 02:32:29,2,0,0,37.23859987,-100.364831
Kentucky,US,2020-04-29 02:32:29,11,1,0,37.96163597,-86.21028219
South Dakota,US,2020-04-29 02:32:29,1,0,0,44.56676791,-102.7162741
Montana,US,2020-04-29 02:32:29,1,0,0,46.59907074,-110.8898557
North Carolina,US,2020-04-29 02:32:29,1519,43,0,35.24469268,-80.8317671
Virginia,US,2020-04-29 02:32:29,100,9,0,36.67882005,-78.36131056
Michigan,US,2020-04-29 02:32:29,15,1,0,43.64064262,-85.32463223
Ohio,US,2020-04-29 02:32:29,162,14,0,41.11770589,-81.8998621
Texas,US,2020-04-29 02:32:29,19,2,0,29.3557301,-99.11030298
Minnesota,US,2020-04-29 02:32:29,9,0,0,45.12328869,-94.52839455
Ohio,US,2020-04-29 02:32:29,2,0,0,39.09224872,-82.0305041
Tennessee,US,2020-04-29 02:32:29,6,0,0,35.51558739,-84.81482914
Illinois,US,2020-04-29 02:32:29,7,0,0,40.02742725,-89.80246001
California,US,2020-04-29 02:32:29,11,0,0,39.4381191,-123.3911313
Kentucky,US,2020-04-29 02:32:29,3,0,0,37.94090733,-83.59985712
Michigan,US,2020-04-29 02:32:29,5,0,0,45.58038692,-87.55370409
Wisconsin,US,2020-04-29 02:32:29,1,0,0,45.00422544,-88.70950714
California,US,2020-04-29 02:32:29,116,3,0,37.18922369,-120.7209035
Illinois,US,2020-04-29 02:32:29,7,0,0,41.20596782,-90.74290052
Kentucky,US,2020-04-29 02:32:29,11,0,0,37.81474237,-84.87488475
New Jersey,US,2020-04-29 02:32:29,3605,212,0,40.28047017,-74.70479631
North Dakota,US,2020-04-29 02:32:29,0,0,0,47.31213126,-101.8318399
Ohio,US,2020-04-29 02:32:29,18,1,0,40.54043046,-84.62912742
Pennsylvania,US,2020-04-29 02:32:29,66,1,0,41.30248872,-80.25816981
West Virginia,US,2020-04-29 02:32:29,9,0,0,37.40481169,-81.11023142
Georgia,US,2020-04-29 02:32:29,53,1,0,33.04163534,-84.68859732
Nebraska,US,2020-04-29 02:32:29,11,0,0,41.16624273,-98.0374887
New Hampshire,US,2020-04-29 02:32:29,144,0,0,43.29662971,-71.6811573
Colorado,US,2020-04-29 02:32:29,42,0,0,39.01787888,-108.469799
Kentucky,US,2020-04-29 02:32:29,0,0,0,36.99459295,-85.63123699
Indiana,US,2020-04-29 02:32:29,96,0,0,40.76940965,-86.04525048
Kansas,US,2020-04-29 02:32:29,5,0,0,38.56383358,-94.83832189
Ohio,US,2020-04-29 02:32:29,136,25,0,40.0543329,-84.22871271
Florida,US,2020-04-29 02:32:29,11831,324,0,25.6112362,-80.55170587
Michigan,US,2020-04-29 02:32:29,1074,38,0,,
Connecticut,US,2020-04-29 02:32:29,618,70,0,41.45949668,-72.53714864
Massachusetts,US,2020-04-29 02:32:29,13417,731,0,42.48607732,-71.39049229
New Jersey,US,2020-04-29 02:32:29,11102,515,0,40.43629879,-74.41426991
Virginia,US,2020-04-29 02:32:29,4,0,0,37.63191998,-76.55064617
Michigan,US,2020-04-29 02:32:29,56,4,0,43.64330771,-84.38804374
Texas,US,2020-04-29 02:32:29,74,5,0,31.86904128,-102.0315682
Pennsylvania,US,2020-04-29 02:32:29,34,0,0,40.61116939,-77.61070738
Texas,US,2020-04-29 02:32:29,14,1,0,30.7858183,-96.97718698
Minnesota,US,2020-04-29 02:32:29,2,1,0,45.93705297,-93.63236823
Arkansas,US,2020-04-29 02:32:29,33,1,0,33.31403423,-93.89285258
Georgia,US,2020-04-29 02:32:29,29,0,0,31.16568912,-84.73151117
Missouri,US,2020-04-29 02:32:29,1,0,0,38.21450288,-92.42610898
Iowa,US,2020-04-29 02:32:29,2,0,0,41.03299766,-95.61920963
Wisconsin,US,2020-04-29 02:32:29,2722,174,0,43.00486062,-87.96733172
South Dakota,US,2020-04-29 02:32:29,1,0,0,44.02197882,-97.60992207
Colorado,US,2020-04-29 02:32:29,2,0,0,37.66954283,-106.9281698
Nevada,US,2020-04-29 02:32:29,4,0,0,38.53841696,-118.4344506
West Virginia,US,2020-04-29 02:32:29,15,0,0,39.41561583,-78.94104895
West Virginia,US,2020-04-29 02:32:29,2,1,0,37.73048351,-82.13338365
Idaho,US,2020-04-29 02:32:29,11,0,0,42.85518524,-113.6357257
South Dakota,US,2020-04-29 02:32:29,1939,6,0,43.67441641,-96.7910885
Michigan,US,2020-04-29 02:32:29,15,1,0,44.33772443,-85.09256478
Arkansas,US,2020-04-29 02:32:29,14,0,0,35.76271485,-90.0519437
Missouri,US,2020-04-29 02:32:29,23,0,0,36.82516239,-89.29505753
Montana,US,2020-04-29 02:32:29,39,1,0,47.03728583,-113.9213508
Georgia,US,2020-04-29 02:32:29,293,29,0,31.22483255,-84.19381821
Iowa,US,2020-04-29 02:32:29,2,0,0,43.35638371,-92.78887719
Kansas,US,2020-04-29 02:32:29,2,0,0,39.39331582,-98.20906732
North Carolina,US,2020-04-29 02:32:29,5,0,0,36.01059309,-82.1582442
Texas,US,2020-04-29 02:32:29,1,0,0,32.30623474,-100.9212058
Alabama,US,2020-04-29 02:32:29,994,46,0,30.78472347,-88.20842409
Colorado,US,2020-04-29 02:32:29,6,0,0,40.61810999,-108.2070876
Arizona,US,2020-04-29 02:32:29,99,4,0,35.70471703,-113.7577902
Missouri,US,2020-04-29 02:32:29,52,0,0,38.63571781,-92.57976951
New Jersey,US,2020-04-29 02:32:29,5826,305,0,40.26549699,-74.22240686
California,US,2020-04-29 02:32:29,26,1,0,37.93899289,-118.8872409
Iowa,US,2020-04-29 02:32:29,7,0,0,42.05220391,-95.95743843
West Virginia,US,2020-04-29 02:32:29,103,4,0,39.63218457,-80.04766838
Alabama,US,2020-04-29 02:32:29,12,1,0,31.56729412,-87.36995001
Arkansas,US,2020-04-29 02:32:29,4,0,0,34.6815935,-91.20540287
Florida,US,2020-04-29 02:32:29,79,3,0,25.20904673,-81.07812416
Georgia,US,2020-04-29 02:32:29,22,1,0,33.014289,-83.92097166
Illinois,US,2020-04-29 02:32:29,67,10,0,38.27594376,-90.17761038
Indiana,US,2020-04-29 02:32:29,122,7,0,39.16130004,-86.52414358
Kentucky,US,2020-04-29 02:32:29,4,0,0,36.71225341,-85.71596443
Michigan,US,2020-04-29 02:32:29,277,12,0,41.92734151,-83.53749864
Mississippi,US,2020-04-29 02:32:29,153,12,0,33.89236763,-88.4808438
New York,US,2020-04-29 02:32:29,1371,108,0,43.14638895,-77.69322942
Ohio,US,2020-04-29 02:32:29,2,0,0,39.72984936,-81.08464734
Pennsylvania,US,2020-04-29 02:32:29,1097,48,0,41.05934058,-75.34031025
Tennessee,US,2020-04-29 02:32:29,14,1,0,35.44550387,-84.24902965
West Virginia,US,2020-04-29 02:32:29,5,0,0,37.56274716,-80.54577965
Wisconsin,US,2020-04-29 02:32:29,14,1,0,43.94641218,-90.618819
Texas,US,2020-04-29 02:32:29,6,1,0,33.67521893,-97.72500958
Michigan,US,2020-04-29 02:32:29,37,1,0,43.31082541,-85.15252824
California,US,2020-04-29 02:32:29,185,4,0,36.21862405,-121.2413397
Colorado,US,2020-04-29 02:32:29,15,2,0,37.33859579,-108.5958857
Alabama,US,2020-04-29 02:32:29,302,5,0,32.2206831,-86.20969272
Arkansas,US,2020-04-29 02:32:29,1,0,0,34.53704874,-93.65824478
Georgia,US,2020-04-29 02:32:29,2,0,0,32.17201038,-82.53527476
Illinois,US,2020-04-29 02:32:29,24,1,0,39.23198845,-89.47809254
Indiana,US,2020-04-29 02:32:29,37,0,0,40.04034823,-86.89335024
Iowa,US,2020-04-29 02:32:29,1,0,0,41.03018714,-95.15642896
Kansas,US,2020-04-29 02:32:29,16,2,0,37.19236568,-95.74329258
Kentucky,US,2020-04-29 02:32:29,11,0,0,38.03253032,-83.9145241
Maryland,US,2020-04-29 02:32:29,4003,221,0,39.13676329,-77.20358245
Mississippi,US,2020-04-29 02:32:29,19,1,0,33.49419589,-89.61729103
Missouri,US,2020-04-29 02:32:29,7,0,0,38.94022054,-91.47000721
New York,US,2020-04-29 02:32:29,49,1,0,42.90123494,-74.44011632
North Carolina,US,2020-04-29 02:32:29,32,1,0,35.33155144,-79.90416657
Ohio,US,2020-04-29 02:32:29,266,8,0,39.75394919,-84.29050975
Pennsylvania,US,2020-04-29 02:32:29,4043,249,0,40.21053671,-75.36652296
Tennessee,US,2020-04-29 02:32:29,139,2,0,36.49609412,-87.38550661
Texas,US,2020-04-29 02:32:29,562,12,0,30.30079133,-95.50572772
Virginia,US,2020-04-29 02:32:29,54,1,0,37.17746986,-80.37868691
Michigan,US,2020-04-29 02:32:29,5,0,0,45.0275929,-84.12696227
Pennsylvania,US,2020-04-29 02:32:29,47,0,0,41.03023987,-76.66345939
Colorado,US,2020-04-29 02:32:29,94,11,0,38.40214114,-108.2639022
South Dakota,US,2020-04-29 02:32:29,3,0,0,44.02266214,-96.67081159
North Carolina,US,2020-04-29 02:32:29,116,6,0,35.30885257,-79.48474178
Tennessee,US,2020-04-29 02:32:29,3,0,0,35.27724699,-86.36230578
Texas,US,2020-04-29 02:32:29,294,3,0,35.83769242,-101.8930281
Louisiana,US,2020-04-29 02:32:29,48,4,0,32.81686191,-91.80421614
Alabama,US,2020-04-29 02:32:29,68,0,0,34.45500589,-86.85475946
Colorado,US,2020-04-29 02:32:29,344,16,0,40.2627981,-103.8093302
Georgia,US,2020-04-29 02:32:29,24,0,0,33.59232073,-83.49129491
Illinois,US,2020-04-29 02:32:29,21,1,0,39.71654544,-90.20255104
Indiana,US,2020-04-29 02:32:29,136,4,0,39.47899078,-86.44573375
Kentucky,US,2020-04-29 02:32:29,1,0,0,37.92465657,-83.25558245
Missouri,US,2020-04-29 02:32:29,3,0,0,38.4181765,-92.88791859
Ohio,US,2020-04-29 02:32:29,4,0,0,39.62081738,-81.85308173
Tennessee,US,2020-04-29 02:32:29,6,0,0,36.13248031,-84.64880098
West Virginia,US,2020-04-29 02:32:29,9,0,0,39.55439028,-78.26311676
Nebraska,US,2020-04-29 02:32:29,1,0,0,41.71711774,-103.0061405
Kansas,US,2020-04-29 02:32:29,3,0,0,38.68827511,-96.65128437
New Jersey,US,2020-04-29 02:32:29,5128,377,0,40.86095313,-74.5455371
Texas,US,2020-04-29 02:32:29,5,0,0,33.11304005,-94.73255695
Minnesota,US,2020-04-29 02:32:29,1,0,0,46.01265363,-94.27341528
Ohio,US,2020-04-29 02:32:29,36,1,0,40.5236356,-82.7892599
Oregon,US,2020-04-29 02:32:29,6,0,0,45.41846568,-119.584546
Kansas,US,2020-04-29 02:32:29,3,0,0,37.19141121,-101.7992519
North Dakota,US,2020-04-29 02:32:29,24,2,0,46.71681782,-101.2822377
Texas,US,2020-04-29 02:32:29,1,0,0,34.07408766,-100.779722
Illinois,US,2020-04-29 02:32:29,5,0,0,39.64187451,-88.62099969
North Dakota,US,2020-04-29 02:32:29,35,0,0,48.20197971,-102.3555315
Minnesota,US,2020-04-29 02:32:29,28,0,0,43.67142874,-92.75234549
Kentucky,US,2020-04-29 02:32:29,114,4,0,37.21425819,-87.14632053
Oregon,US,2020-04-29 02:32:29,677,40,0,45.54747959,-122.4169351
Georgia,US,2020-04-29 02:32:29,27,0,0,34.78897608,-84.74993177
Minnesota,US,2020-04-29 02:32:29,10,0,0,44.02216709,-95.76328482
Oklahoma,US,2020-04-29 02:32:29,1,0,0,34.48116015,-97.06826283
Iowa,US,2020-04-29 02:32:29,319,8,0,41.48370744,-91.1121697
Georgia,US,2020-04-29 02:32:29,291,6,0,32.50931999,-84.87142262
Michigan,US,2020-04-29 02:32:29,242,15,0,43.29123859,-86.15176712
Ohio,US,2020-04-29 02:32:29,10,0,0,39.96575964,-81.94363275
Oklahoma,US,2020-04-29 02:32:29,26,4,0,35.61318461,-95.37802952
Montana,US,2020-04-29 02:32:29,1,0,0,46.49684637,-108.39498
Texas,US,2020-04-29 02:32:29,141,7,0,31.62017125,-94.61803994
Nebraska,US,2020-04-29 02:32:29,1,0,0,41.39750195,-97.99327291
California,US,2020-04-29 02:32:29,66,2,0,38.50735751,-122.332839
North Carolina,US,2020-04-29 02:32:29,84,3,0,35.96575634,-77.98422508
Florida,US,2020-04-29 02:32:29,53,0,0,30.61037141,-81.80297522
New York,US,2020-04-29 02:32:29,35085,1647,0,40.74066522,-73.58941873
Louisiana,US,2020-04-29 02:32:29,77,3,0,31.72321584,-93.09816516
Wyoming,US,2020-04-29 02:32:29,49,0,0,42.96180148,-106.797885
Arizona,US,2020-04-29 02:32:29,665,18,0,35.3997715,-110.3218983
Texas,US,2020-04-29 02:32:29,28,2,0,32.04620681,-96.47428766
Kentucky,US,2020-04-29 02:32:29,20,0,0,37.80335779,-85.4657193
North Dakota,US,2020-04-29 02:32:29,1,0,0,47.9226426,-98.19038437
Virginia,US,2020-04-29 02:32:29,7,0,0,37.78790447,-78.88498513
Kansas,US,2020-04-29 02:32:29,1,0,0,39.78345387,-96.01392079
Nebraska,US,2020-04-29 02:32:29,1,0,0,40.38514847,-95.85433992
Kansas,US,2020-04-29 02:32:29,2,0,0,37.55862897,-95.30670046
Mississippi,US,2020-04-29 02:32:29,169,3,0,32.75339664,-89.11726492
Arkansas,US,2020-04-29 02:32:29,1,0,0,33.66340119,-93.30632432
California,US,2020-04-29 02:32:29,39,1,0,39.30394768,-120.7627281
Delaware,US,2020-04-29 02:32:29,1701,63,0,39.57992638,-75.64054974
North Carolina,US,2020-04-29 02:32:29,79,3,0,34.25758282,-77.87075626
Connecticut,US,2020-04-29 02:32:29,7089,478,0,41.4080325,-72.93620426
Virginia,US,2020-04-29 02:32:29,21,1,0,37.50694406,-76.99828634
Connecticut,US,2020-04-29 02:32:29,530,34,0,41.48896435,-72.10430976
Missouri,US,2020-04-29 02:32:29,9,0,0,36.59666326,-89.66070007
New York,US,2020-04-29 02:32:29,162338,17682,0,40.7672726,-73.97152637
Michigan,US,2020-04-29 02:32:29,16,0,0,43.554374,-85.80070107
South Carolina,US,2020-04-29 02:32:29,23,1,0,34.28629098,-81.59935761
Rhode Island,US,2020-04-29 02:32:29,138,0,0,41.5642026,-71.26569799
Virginia,US,2020-04-29 02:32:29,112,7,0,37.08166899,-76.51754109
Arkansas,US,2020-04-29 02:32:29,3,0,0,35.91947491,-93.21612969
Georgia,US,2020-04-29 02:32:29,181,7,0,33.55514538,-83.8454714
Indiana,US,2020-04-29 02:32:29,46,5,0,40.95610449,-87.39635768
Mississippi,US,2020-04-29 02:32:29,73,0,0,32.40021118,-89.11843336
Missouri,US,2020-04-29 02:32:29,10,1,0,36.90519407,-94.3394104
Texas,US,2020-04-29 02:32:29,2,0,0,30.78548982,-93.74408813
Idaho,US,2020-04-29 02:32:29,59,16,0,46.32638236,-116.7500975
New York,US,2020-04-29 02:32:29,386,21,0,43.19898042,-78.74777412
Kentucky,US,2020-04-29 02:32:29,1,0,0,38.33342292,-84.01889177
West Virginia,US,2020-04-29 02:32:29,6,0,0,38.29617706,-80.79759588
Minnesota,US,2020-04-29 02:32:29,9,2,0,44.35291112,-94.24710352
Wyoming,US,2020-04-29 02:32:29,2,0,0,43.05607708,-104.4758896
Indiana,US,2020-04-29 02:32:29,58,9,0,41.39672484,-85.41966713
Ohio,US,2020-04-29 02:32:29,5,0,0,39.76818851,-81.45937183
Oklahoma,US,2020-04-29 02:32:29,6,0,0,36.38953329,-97.22928674
Minnesota,US,2020-04-29 02:32:29,477,1,0,43.67434621,-95.75329576
Missouri,US,2020-04-29 02:32:29,3,0,0,40.36079813,-94.88133008
Texas,US,2020-04-29 02:32:29,1,0,0,32.30365282,-100.4060208
Alaska,US,2020-04-29 02:32:29,1,0,0,64.90320724,-164.0353804
Massachusetts,US,2020-04-29 02:32:29,5567,448,0,42.16073095,-71.20530408
Virginia,US,2020-04-29 02:32:29,188,3,0,36.89934014,-76.26420872
Minnesota,US,2020-04-29 02:32:29,7,0,0,47.32628443,-96.45620947
North Carolina,US,2020-04-29 02:32:29,82,4,0,36.41736238,-77.39769443
Pennsylvania,US,2020-04-29 02:32:29,1970,55,0,40.75182733,-75.30471829
Virginia,US,2020-04-29 02:32:29,35,0,0,37.34062933,-75.87751591
Pennsylvania,US,2020-04-29 02:32:29,92,0,0,40.84785433,-76.70798222
Virginia,US,2020-04-29 02:32:29,8,0,0,37.89202088,-76.41949732
Virginia,US,2020-04-29 02:32:29,2,0,0,36.93357076,-82.62750411
Virginia,US,2020-04-29 02:32:29,11,0,0,37.1435975,-78.05065922
Oklahoma,US,2020-04-29 02:32:29,20,0,0,36.79843529,-95.61902331
Mississippi,US,2020-04-29 02:32:29,55,0,0,33.11009499,-88.56949061
Texas,US,2020-04-29 02:32:29,99,3,0,27.736286,-97.5433285
Nevada,US,2020-04-29 02:32:29,35,0,0,38.04264256,-116.4722702
Iowa,US,2020-04-29 02:32:29,7,0,0,43.08310673,-95.62474482
Michigan,US,2020-04-29 02:32:29,7012,654,0,42.66090111,-83.38595416
Tennessee,US,2020-04-29 02:32:29,12,1,0,36.35732446,-89.14921589
New Jersey,US,2020-04-29 02:32:29,6151,342,0,39.8895449,-74.28089251
Michigan,US,2020-04-29 02:32:29,8,1,0,43.64124435,-86.26726673
Texas,US,2020-04-29 02:32:29,24,1,0,36.27829105,-100.8158184
Georgia,US,2020-04-29 02:32:29,58,0,0,33.83749973,-83.43679568
South Carolina,US,2020-04-29 02:32:29,24,0,0,34.75225169,-83.06742317
Wisconsin,US,2020-04-29 02:32:29,8,0,0,45.02715345,-88.26807503
Michigan,US,2020-04-29 02:32:29,11,0,0,44.33481032,-84.12725175
South Dakota,US,2020-04-29 02:32:29,1,0,0,43.33749164,-102.5555498
Illinois,US,2020-04-29 02:32:29,110,1,0,42.04165196,-89.32184679
